timestamp,mean,p99_min,p99_max
1418686128,12042.072251,9812,23036
1418686133,12330.0704893,9812,22973
1418686138,12541.069829,9812,22933
1418686143,12815.5728293,9812,22834
1418686148,13329.5681211,9812,22710
1418686153,13729.0924261,9812,22696
1418686158,14026.5399179,9812,23092
1418686163,14137.5206404,9813,23092
1418686168,14381.5700653,9813,23089
1418686173,14630.0482791,9813,23073
1418686178,14862.5696357,9813,23073
1418686183,15159.0638385,9813,24453
1418686188,15313.068947,9811,24453
1418686193,15608.5712321,9811,26861
1418686198,15845.5832782,9811,26813
1418686203,16162.5800473,9811,26813
1418686208,16373.493903,9812,26772
1418686213,16309.9341301,9812,26749
1418686218,16076.9394457,9812,25360
1418686223,15999.9761888,9812,25333
1418686228,16154.5244472,9812,25320
1418686233,16400.5284615,9812,25228
1418686238,16486.5026418,9812,25220
1418686243,16477.5099403,9812,25360
1418686248,16469.4836358,9812,25360
1418686253,16441.5175353,9812,25333
1418686258,16522.018383,9813,25320
1418686263,16634.3275566,9813,25220
1418686268,16979.4730163,9813,25385
1418686273,17125.5367696,9813,26608
1418686278,17263.4966843,9813,26608
1418686283,17448.4958211,9813,26492
1418686288,17469.0160146,9814,26492
1418686293,17529.9938707,9815,27177
1418686298,17330.994556,9815,27057
1418686303,17085.498424,9815,27057
1418686308,17122.4971198,9815,27052
1418686313,16915.9917955,9815,27052
1418686318,16895.486378,9815,26943
1418686323,16630.9874957,9815,26939
1418686328,16763.9848505,9815,26939
1418686333,16922.9852861,9815,26659
1418686338,17000.4941364,9816,26568
1418686343,17155.995636,9816,26568
1418686348,17385.4915529,9815,27755
1418686353,17584.4973298,9816,27755
1418686358,18004.991079,9816,27733
1418686363,18120.9919729,9814,27832
1418686368,18093.4953038,9814,28071
1418686373,18096.9955644,9814,28222
1418686378,18007.9857862,9814,28291
1418686383,17831.4938625,9814,28197
1418686388,17782.4999367,9814,28197
1418686393,17198.5058677,9815,28155
1418686398,16641.0078342,9815,28155
1418686403,15801.5072624,9815,28025
1418686408,15336.5105367,9815,27923
1418686413,14842.0014393,9815,27903
1418686418,14508.4999087,9815,27601
1418686423,14124.5004492,9816,27492
1418686428,13950.9928418,9816,27235
1418686433,13547.4933465,9816,27075
1418686438,13338.9914748,9816,27052
1418686443,13108.9977543,9816,26756
1418686448,12803.5009962,9816,26659
1418686453,12787.5015695,9817,26641
1418686458,12594.4983205,9817,26496
1418686463,12514.9983329,9817,26063
1418686468,12354.4952095,9817,25984
1418686473,12436.4943577,9817,25679
1418686478,12297.4964963,9817,25100
1418686483,12310.4948101,9818,24731
1418686488,12028.4985542,9818,24120
1418686493,12012.498306,9818,23768
1418686498,12085.5002797,9818,22809
1418686503,12367.4972187,9818,22599
1418686508,12081.5049152,9818,21330
1418686513,11949.5091195,9818,22615
1418686518,11787.0120297,9819,22514
1418686523,11687.0091138,9819,22286
1418686528,11653.5090636,9819,22256
1418686533,11477.0098967,9819,22189
1418686538,11545.0030416,9819,21048
1418686543,11258.9997292,9819,20958
1418686548,11283.9972499,9819,20686
1418686553,11215.9986893,9819,20562
1418686558,11338.5007542,9817,20799
1418686563,11459.9998391,9818,20665
1418686568,11827.4981757,9818,21074
1418686574,12036.4936535,9818,21048
1418686579,12214.9926805,9818,22029
1418686584,12202.4996011,9818,22016
1418686589,12469.9940244,9818,21973
1418686594,12565.9967021,9819,21201
1418686599,12817.4983623,9819,21368
1418686604,12948.4994488,9819,21334
1418686609,13069.4950839,9819,22152
1418686614,13248.9954009,9819,21975
1418686619,13440.4950825,9819,21885
1418686624,13289.9959263,9819,21885
1418686629,13235.4970191,9820,22089
1418686634,13211.5000813,9820,21975
1418686639,13440.5020304,9820,21975
1418686644,13791.5035818,9820,21973
1418686649,14169.0036306,9820,24584
1418686654,14438.0043398,9820,24584
1418686659,14785.5038069,9820,23716
1418686664,15140.5025534,9820,24485
1418686669,15703.0015314,9820,24184
1418686674,16002.4968512,9820,24768
1418686679,16245.999056,9820,26211
1418686684,16587.4996391,9821,25774
1418686689,16722.5045881,9821,25719
1418686694,17099.9978454,9821,26211
1418686699,17063.9954046,9821,25774
1418686704,16860.9995961,9821,26470
1418686709,16803.5016398,9821,26452
1418686714,16810.5023964,9821,26225
1418686719,16867.0036586,9821,25665
1418686724,17021.006337,9821,25611
1418686729,17080.0102102,9821,25751
1418686734,17094.5069983,9821,26432
1418686739,17233.4993308,9821,26229
1418686744,17333.9980955,9821,26213
1418686749,17447.4977225,9820,26171
1418686754,17711.4928595,9820,26175
1418686759,17767.4965087,9820,27374
1418686764,17716.4971652,9820,27374
1418686769,17505.9998876,9820,27374
1418686774,17324.4980292,9820,27161
1418686779,16981.4990068,9820,26664
1418686784,16600.5055311,9821,26299
1418686789,16370.9988236,9821,26299
1418686794,16051.9983598,9821,26213
1418686799,15500.9977791,9821,26139
1418686804,15134.5037361,9822,26056
1418686809,14745.506909,9822,25452
1418686814,14594.4991535,9822,25142
1418686819,14103.9941684,9822,25084
1418686824,13566.9965458,9822,25013
1418686829,13319.4979912,9822,25013
1418686834,13229.499421,9823,24802
1418686839,13115.9997457,9823,24480
1418686844,12692.4979177,9823,24161
1418686849,12347.4980381,9823,23977
1418686854,12043.5010799,9823,23765
1418686859,11952.5035927,9823,23248
1418686864,11930.0015225,9823,23076
1418686869,11678.9995762,9823,22980
1418686874,11586.5050104,9823,22289
1418686879,11377.5053118,9824,22058
1418686884,11517.0061407,9824,21911
1418686889,11709.503964,9824,21574
1418686894,12068.0030588,9824,21332
1418686899,12036.0070785,9824,20527
1418686904,12162.0059638,9824,22099
1418686909,12118.5053318,9824,21985
1418686914,12187.0013709,9824,21985
1418686919,12154.0065771,9824,21258
1418686924,12195.006251,9824,21119
1418686929,12589.8619656,9822,21140
1418686934,12835.0074631,9822,22786
1418686939,13591.0015575,9823,22805
1418686944,14084.9954769,9823,25625
1418686949,14455.9887854,9823,27152
1418686954,14490.9852208,9823,27152
1418686959,14430.9920682,9823,27055
1418686964,14363.9934368,9824,27055
1418686969,14351.9946129,9824,26982
1418686974,13960.4968334,9824,26741
1418686979,13860.4936834,9824,26696
1418686984,13414.4975764,9824,25865
1418686989,13247.4943425,9824,25686
1418686994,12887.9958893,9824,25609
1418686999,12952.4916162,9824,25567
1418687004,12772.4950323,9824,25424
1418687009,12952.998551,9824,25415
1418687014,12807.5009291,9825,24482
1418687019,13162.5045125,9825,24427
1418687024,13051.5017849,9825,23453
1418687029,13194.0000056,9825,24427
1418687034,12835.5040908,9825,24265
1418687039,12658.0013861,9825,24241
1418687044,12379.996847,9825,24232
1418687049,12097.4975347,9825,23899
1418687054,11754.0045642,9825,23845
1418687059,11515.504754,9825,22805
1418687064,11618.0037766,9825,22722
1418687069,11496.003813,9825,22708
1418687074,11765.5048711,9825,22666
1418687079,11991.0070038,9825,22666
1418687084,12325.5140724,9825,22676
1418687089,12784.5137184,9825,22676
1418687094,13499.0087593,9825,23461
1418687099,14145.010035,9825,26002
1418687104,14867.5009509,9825,26136
1418687109,15022.5004452,9825,26054
1418687114,15427.4965056,9825,28675
1418687119,15035.4915976,9826,28675
1418687125,15040.9920395,9824,28675
1418687130,15219.4921013,9824,28500
1418687135,15175.9950696,9824,28441
1418687140,14942.4970905,9824,28441
1418687145,14678.4936803,9824,28288
1418687150,14457.490472,9824,28288
1418687155,14262.9939602,9824,28060
1418687160,14600.4917394,9824,27864
1418687165,15014.4969234,9825,27828
1418687170,15335.9988147,9824,27764
1418687175,15887.0012761,9825,27740
1418687180,16081.9900316,9825,27055
1418687185,16221.4890538,9825,28606
1418687190,16490.4944216,9825,28606
1418687195,16977.4936541,9825,28505
1418687200,17445.9993722,9825,28491
1418687205,17874.9986696,9825,28508
1418687210,17420.5081535,9825,28507
1418687215,17411.5046573,9825,30021
1418687220,17465.0053742,9825,29960
1418687225,17587.0088762,9825,29707
1418687230,17912.5101253,9825,29707
1418687235,18486.5079335,9825,28881
1418687240,18598.5105518,9825,30021
1418687245,18958.009187,9825,31833
1418687250,19379.0070954,9825,31833
1418687255,19621.0065996,9825,31524
1418687260,19940.006604,9825,31275
1418687265,20210.4977524,9825,30983
1418687270,20073.9906492,9825,31053
1418687275,19718.9917236,9825,32874
1418687280,19401.9817581,9825,32874
1418687285,19092.4805695,9825,32826
1418687290,18514.9792964,9825,32770
1418687295,17737.2461954,9823,31826
1418687300,17752.4820223,9824,31625
1418687305,17315.9939253,9823,31557
1418687310,17331.9912214,9823,31314
1418687315,17027.9931267,9823,31053
1418687320,17121.9932244,9823,31030
1418687325,16848.4906908,9823,30981
1418687330,16823.998308,9823,30139
1418687335,16497.4975229,9824,29880
1418687340,16185.5017761,9824,29489
1418687345,16095.4978077,9824,29020
1418687350,16109.4939616,9824,28722
1418687355,16342.9970563,9824,28413
1418687360,16873.9973168,9824,28184
1418687365,16652.0045458,9824,27807
1418687370,17107.4999505,9824,29958
1418687375,16497.0051405,9824,29880
1418687380,16393.0046227,9824,29835
1418687385,15865.5045412,9824,29835
1418687390,15677.0079354,9824,29611
1418687395,15168.995847,9824,28987
1418687400,15094.4953673,9824,28932
1418687405,14596.4956094,9824,28602
1418687410,14470.0004476,9824,28373
1418687415,14192.5032542,9825,28343
1418687420,14319.0048328,9825,28074
1418687425,14409.5017555,9825,27375
1418687430,14309.0040895,9825,27126
1418687435,14656.9976332,9825,26990
1418687440,14492.500096,9825,26637
1418687445,14923.4953546,9825,26096
1418687450,15204.9974948,9826,25805
1418687455,15381.4990525,9826,25800
1418687460,15677.1034168,9823,25588
1418687465,16194.992471,9824,26096
1418687470,16287.4955161,9824,28296
1418687475,16252.9889193,9824,28498
1418687480,15788.9997928,9824,28412
1418687485,15740.9978832,9824,28397
1418687490,15629.9966411,9824,28334
1418687495,15745.0035239,9824,28296
1418687500,15480.4987583,9825,28296
1418687505,15366.5003183,9825,28180
1418687510,15135.4958141,9825,28159
1418687515,15053.4931625,9825,28159
1418687520,14835.9915797,9825,28041
1418687525,14481.4958988,9825,27417
1418687530,14352.4993755,9825,27125
1418687535,14213.0006917,9825,27079
1418687540,14394.499387,9825,26243
1418687545,14333.9982127,9826,25357
1418687550,14585.5013498,9825,25323
1418687555,14894.5013258,9825,25323
1418687560,15268.4981785,9826,25319
1418687565,15838.9977035,9826,26252
1418687570,16517.4985554,9826,26250
1418687575,16918.0032839,9826,28041
1418687580,17413.9950101,9826,30730
1418687585,17479.4953723,9826,30730
1418687590,17441.999482,9827,30603
1418687595,17608.493969,9827,29091
1418687600,17200.5022588,9827,28932
1418687605,17158.9968294,9827,28707
1418687610,16986.494179,9827,28707
1418687615,16894.4968655,9827,28698
1418687620,17169.4934558,9827,28586
1418687625,17172.4962483,9827,28400
1418687630,17178.4973204,9827,28278
1418687635,16996.4889167,9827,28582
1418687640,16476.9977397,9825,28578
1418687645,16730.4839953,9826,28578
1418687650,16550.990603,9825,28519
1418687656,16565.9938902,9826,28512
1418687661,16546.9889986,9826,28400
1418687666,16343.98554,9826,28278
1418687671,15466.9963444,9826,28257
1418687676,14993.4900445,9826,28144
1418687681,14655.490364,9826,28101
1418687686,14767.992255,9826,28082
1418687691,15247.9926487,9826,27918
1418687696,15774.4898655,9826,27567
1418687701,16539.9864949,9826,27629
1418687706,17034.9874239,9826,27504
1418687711,17425.4887518,9826,27936
1418687716,17661.489294,9826,28769
1418687721,17318.9925294,9826,28769
1418687726,17222.4956854,9826,28664
1418687731,16951.4928527,9826,28496
1418687736,16876.4918843,9826,27984
1418687741,16673.4985279,9826,27984
1418687746,16873.4947103,9826,27957
1418687751,17122.4976559,9826,28216
1418687756,17184.992503,9826,28216
1418687761,17300.491942,9826,28216
1418687766,17176.990153,9826,28195
1418687771,17053.9888894,9826,28195
1418687776,17084.9914899,9826,28178
1418687781,17189.4941485,9826,28149
1418687786,17359.4938328,9826,28117
1418687791,17684.0000073,9826,28059
1418687796,18191.4965092,9826,27942
1418687801,18655.4922879,9827,28133
1418687806,18926.4920445,9826,30206
1418687811,19041.4996407,9827,30206
1418687816,19149.5028064,9827,30126
1418687821,19422.0014897,9827,30361
1418687826,19443.9978673,9824,29785
1418687831,19710.5001957,9825,30345
1418687836,19863.4956846,9825,30247
1418687841,19913.4946461,9825,30361
1418687846,19701.4997354,9825,30286
1418687851,19540.0004763,9825,30286
1418687856,19395.5006434,9825,30247
1418687861,19437.0010172,9825,30244
1418687866,19558.0057598,9825,30212
1418687871,19747.0030455,9825,30204
1418687876,20107.4963478,9825,30109
1418687881,20371.4944808,9825,30334
1418687886,20604.991275,9825,31241
1418687891,20480.49421,9826,31102
1418687896,20398.9937611,9826,30956
1418687901,20334.9958265,9826,31036
1418687906,19897.5017331,9826,30956
1418687911,19805.5040588,9826,30956
1418687916,19681.9984257,9826,30771
1418687921,19161.9992745,9826,30738
1418687926,18842.9987157,9826,30733
1418687931,18563.4974781,9826,30717
1418687936,18315.5081441,9826,30695
1418687941,18168.5063428,9826,30302
1418687946,18220.5075696,9826,30247
1418687951,18430.5092136,9826,30209
1418687956,18690.5114955,9826,29766
1418687961,19083.5111955,9826,29452
1418687966,19453.0133481,9826,29415
1418687971,19598.0162208,9826,30785
1418687976,19573.0151522,9826,30779
1418687981,19598.51545,9826,30738
1418687986,19741.5119455,9826,30738
1418687991,19791.0107168,9826,30717
1418687996,19595.0163303,9827,30422
1418688001,19617.5154952,9827,30370
1418688006,19769.0181397,9825,30332
1418688011,19958.5108991,9825,30845
1418688016,20150.0133305,9825,30694
1418688021,20710.5075415,9825,32441
1418688026,20904.503692,9825,32474
1418688031,20780.0052195,9825,32474
1418688036,20788.0092149,9825,32476
1418688041,20878.5052833,9825,32474
1418688046,20575.0039823,9825,32470
1418688051,20822.5013542,9825,32470
1418688056,20815.0022712,9825,32216
1418688061,20539.5015961,9825,32099
1418688066,20391.5026817,9825,31975
1418688071,20175.0028968,9825,31975
1418688076,19798.5044462,9825,31745
1418688081,19509.5131273,9825,31733
1418688086,19503.0104767,9825,31681
1418688091,19454.5047853,9825,31393
1418688096,19309.0052225,9826,31111
1418688101,19383.5027205,9826,31111
1418688106,19432.0067228,9826,30923
1418688111,19459.9994994,9826,30840
1418688116,19531.5006762,9826,30796
1418688121,19674.5160974,9826,31659
1418688126,19522.5166901,9826,31659
1418688131,19672.5165324,9826,31659
1418688136,19744.0208838,9826,31560
1418688141,19845.513322,9826,31537
1418688146,19720.0109629,9826,31457
1418688151,19603.5082332,9826,31370
1418688156,19376.0082928,9826,31370
1418688161,18937.517388,9827,31358
1418688166,18611.5144082,9827,31356
1418688171,17871.5147573,9827,31352
1418688176,17589.5166077,9825,31270
1418688182,17399.0152425,9825,31221
1418688187,16875.0217985,9825,31023
1418688192,16756.0204201,9825,31022
1418688197,16578.0206975,9825,31006
1418688202,16603.023832,9825,30946
1418688207,16895.5224485,9825,30082
1418688212,17165.0137728,9825,30054
1418688217,17389.0141153,9825,29929
1418688222,17732.5118069,9825,29904
1418688227,18017.5095463,9825,29699
1418688232,18260.0132531,9825,28720
1418688237,18023.0109244,9825,28547
1418688242,17745.0168031,9825,28478
1418688247,17479.5158571,9825,28347
1418688252,17284.0075247,9825,28260
1418688257,17380.5094808,9826,28157
1418688262,17844.0022043,9826,27924
1418688267,17915.5008146,9826,27916
1418688272,18099.5012114,9826,28915
1418688277,18606.9978538,9826,28915
1418688282,18660.0024979,9826,28462
1418688287,18958.997398,9826,29926
1418688292,18578.9905224,9826,29865
1418688297,18493.9975749,9826,29865
1418688302,18549.4978382,9826,29572
1418688307,18378.9999973,9826,29542
1418688312,18452.9954276,9826,29425
1418688317,17913.9928449,9826,29401
1418688322,17504.9962368,9826,29340
1418688327,17158.4901762,9826,29340
1418688332,17028.993602,9826,28619
1418688337,17092.4893919,9827,28346
1418688342,16997.9948274,9826,28212
1418688347,17136.995087,9827,27983
1418688352,16805.9956111,9827,27892
1418688357,17025.496116,9825,27865
1418688362,16708.9971433,9825,27880
1418688367,16669.4948281,9825,27719
1418688372,16425.495549,9825,27716
1418688377,16320.498058,9825,27572
1418688382,16317.9972936,9826,27557
1418688387,16175.0030158,9826,27464
1418688392,16012.4962072,9826,27369
1418688397,15588.9996412,9826,27324
1418688402,14955.9993308,9826,27215
1418688407,14613.0041564,9826,26952
1418688412,14116.9996562,9826,26839
1418688417,13897.5001482,9826,26710
1418688422,13406.4981374,9826,25913
1418688427,13297.5008393,9826,25731
1418688432,13233.5017875,9826,25634
1418688437,13491.0031715,9826,25497
1418688442,13509.0014071,9826,25145
1418688447,13678.5004443,9826,24992
1418688452,14126.4985995,9826,24737
1418688457,14833.9980604,9826,24728
1418688462,15329.0025056,9827,25624
1418688467,16403.5000545,9827,28857
1418688472,16770.9936491,9827,28774
1418688477,16798.4955199,9827,30000
1418688482,16389.9831508,9827,31314
1418688487,16097.9863751,9827,31098
1418688492,15508.9880969,9827,30441
1418688497,15201.9873641,9827,30231
1418688502,14638.9897037,9827,30000
1418688507,14232.9911678,9827,30000
1418688512,14017.4903274,9827,29014
1418688517,13900.493423,9827,28912
1418688522,13795.9926289,9827,28857
1418688527,13644.3320372,9825,28629
1418688532,13901.4945548,9825,28057
1418688537,13990.4857173,9825,26829
1418688542,13937.0207664,9825,28012
1418688547,13995.113203,9825,26770
1418688552,14403.0843555,9825,26446
1418688557,14519.0450834,9825,26436
1418688562,14568.1454175,9825,26436
1418688567,14804.2024478,9825,26687
1418688572,15174.2113639,9825,26523
1418688577,15614.2255943,9825,26446
1418688582,16141.9711634,9825,27114
1418688587,15815.0789706,9825,27114
1418688592,15840.0402128,9825,28877
1418688597,15696.0936863,9825,28672
1418688602,15986.0479529,9825,28616
1418688607,16149.9209331,9825,27889
1418688612,15940.991954,9825,27439
1418688617,15844.0389384,9825,27528
1418688622,16144.0206892,9825,27421
1418688627,16297.07206,9825,27165
1418688632,16654.8959041,9825,27311
1418688637,16459.0166482,9825,27172
1418688642,16490.9987719,9825,29663
1418688647,16440.034718,9825,29600
1418688652,16561.1209208,9825,29113
1418688657,17063.1117134,9825,28609
1418688662,17576.0201027,9826,28465
1418688667,17689.1814567,9826,28374
1418688672,18070.2145459,9826,31139
1418688677,18506.2948678,9826,31887
1418688682,18835.3111071,9826,31099
1418688687,19065.0,32648,32648
1418688693,19613.6442555,9824,33078
1418688698,20042.3390263,9824,33971
1418688703,20089.6033622,9824,33971
1418688708,20322.6575436,9824,36120
1418688713,19189.0917227,9824,36023
1418688718,18687.7556558,9824,36023
1418688723,17572.0281331,9824,35818
1418688728,16875.0498487,9824,35760
1418688733,16353.8895749,9825,35481
1418688738,16003.9327112,9825,35481
1418688743,15817.5940152,9825,35466
1418688748,15212.0287104,9825,34220
1418688753,15074.826421,9825,34218
1418688758,14256.2994798,9825,32807
1418688763,14280.9323901,9825,32805
1418688768,13984.0231258,9825,32648
1418688773,13684.9491,9825,32539
1418688778,13225.0051351,9825,31371
1418688783,12874.4475214,9825,30944
1418688788,12527.0496288,9825,29757
1418688793,12430.0217774,9825,29189
1418688798,12446.0947394,9825,28674
1418688803,12726.6397715,9825,27833
1418688808,12966.5917158,9825,27575
1418688813,13326.6460101,9825,27313
1418688818,13724.5362038,9825,26306
1418688823,13845.5476054,9825,26027
1418688828,14117.486165,9825,27074
1418688833,14062.4820051,9825,27135
1418688838,14199.0289273,9825,27135
1418688843,14260.9559591,9826,26606
1418688848,14242.9761863,9824,26606
1418688853,14578.9996392,9824,28207
1418688858,14874.9393641,9824,28232
1418688863,14855.446128,9824,28151
1418688868,14610.9515596,9824,28151
1418688873,14743.5051283,9823,28109
1418688878,14827.4289828,9824,28109
1418688883,14710.0035761,9824,28085
1418688888,15017.0075811,9824,28085
1418688893,15421.5085028,9824,27775
1418688898,15912.5334889,9824,27642
1418688903,16599.0569508,9824,28085
1418688908,17841.9634586,9824,28416
1418688913,17959.9999911,30214,31671
1418688918,18775.9452073,9824,31829
1418688923,19233.5047426,9825,31486
1418688928,19554.9996157,9825,30998
1418688933,19912.9973328,9825,32448
1418688938,19944.0023279,9825,32448
1418688943,19655.5037774,9825,32439
1418688948,19432.5007094,9825,32439
1418688953,18664.0037965,9825,32384
1418688958,18385.5030635,9825,32384
1418688963,17682.0006633,9825,32378
1418688968,17426.5053295,9825,31453
1418688973,17304.5077543,9825,30963
1418688978,17078.5102905,9825,30963
1418688983,17315.0072813,9825,30650
1418688988,17495.5047424,9825,30639
1418688993,17537.5034662,9825,30599
1418689003,18642.8960676,9822,31477
1418689008,19028.0128536,9822,31659
1418689013,19628.5138434,9822,32588
1418689018,19931.0213169,9823,35517
1418689023,19843.0177327,9823,35517
1418689028,19669.0138199,9823,34812
1418689033,19552.002028,9823,34812
1418689038,18845.5155614,9823,34267
1418689043,18626.0082648,9823,34267
1418689048,17959.5017519,9823,33702
1418689053,17506.4916093,9823,33319
1418689058,16964.4963612,9823,32885
1418689063,16520.9939127,9824,32812
1418689068,16378.4985196,9824,32779
1418689073,15935.9913444,9824,32779
1418689078,15923.9908006,9824,32638
1418689083,15756.9919409,9824,32428
1418689088,15524.4943943,9824,31579
1418689093,15266.4989306,9824,30911
1418689098,15112.9981167,9824,30839
1418689103,15046.0005937,9824,29557
1418689108,15206.0012767,9824,28800
1418689113,15404.5034087,9824,28695
1418689118,15943.5035345,9824,28440
1418689123,16550.4930088,9824,27651
1418689128,16886.9924329,9824,28008
1418689133,17338.9918577,9825,29956
1418689138,17892.991935,9825,29938
1418689143,18228.4947381,9825,29803
1418689148,18713.9967415,9825,30084
1418689153,19048.9984544,9825,31200
1418689158,19098.4992531,9825,30335
1418689163,19376.003095,9825,31790
1418689168,19460.0048319,9825,31790
1418689173,19590.9988912,9825,31769
1418689178,19586.5027433,9825,31769
1418689183,19765.9774533,9822,31136
1418689189,20311.0024048,9823,31383
1418689194,20754.0026697,9823,31383
1418689199,21242.0027516,9823,33290
1418689204,21853.5009442,9823,33691
1418689209,22678.5029994,9823,33665
1418689214,23252.4964145,9823,34078
1418689219,23700.5005278,9823,37717
1418689224,24128.4926091,9823,39433
1418689229,23999.9939019,9823,39433
1418689234,23831.4886099,9823,39380
1418689239,23509.4965486,9823,39380
1418689244,23109.9905253,9823,39348
1418689249,22855.9887534,9823,39195
1418689254,22565.9887168,9823,38006
1418689259,22200.9942639,9823,37832
1418689264,21830.0009582,9823,37712
1418689269,21724.496227,9823,37604
1418689274,21685.4949731,9823,37388
1418689279,21706.9979065,9823,37367
1418689284,21786.4911598,9823,36404
1418689289,21609.993854,9823,35818
1418689294,21411.4934064,9823,35703
1418689299,21162.4966174,9823,35021
1418689304,20965.0000294,9823,34690
1418689309,20771.9956386,9823,34260
1418689314,20670.4912472,9823,34117
1418689319,20593.4948807,9823,33997
1418689324,20423.9869158,9823,33439
1418689329,20097.4957317,9823,33063
1418689334,19870.4984122,9823,32992
1418689339,19741.4979695,9823,32350
1418689344,19671.4991655,9823,32329
1418689349,19638.9964492,9823,31931
1418689354,19679.9893777,9823,31034
1418689359,19433.9979164,9823,30949
1418689364,19477.9932274,9823,30704
1418689369,19282.4959829,9823,30704
1418689374,19172.9968895,9823,30384
1418689379,19089.499124,9822,30068
1418689384,19370.9995851,9822,29916
1418689389,19551.9992465,9822,29575
1418689394,19638.0013422,9822,29975
1418689399,19589.0001883,9822,29975
1418689404,19404.0027808,9822,29956
1418689409,19345.4986581,9822,29740
1418689414,19153.4942756,9822,29717
1418689419,19132.4946197,9822,29717
1418689424,19168.9953122,9822,29705
1418689429,19318.9926501,9822,29705
1418689434,19404.4944546,9822,29474
1418689439,19605.4912207,9822,29927
1418689444,19454.9921159,9822,29908
1418689449,19289.4951955,9822,29902
1418689454,19087.9938324,9822,29891
1418689459,19077.9981556,9822,29891
1418689464,19233.4973229,9822,29847
1418689469,19063.5001272,9822,29844
1418689474,18806.5066689,9822,29717
1418689479,18821.0068131,9822,29534
1418689484,18626.5066083,9822,29347
1418689489,18616.0083329,9822,29297
1418689494,18612.0071114,9822,29230
1418689499,18469.5066769,9823,29187
1418689504,18359.5084345,9823,29120
1418689509,18420.5052856,9823,28986
1418689514,18532.4997833,9823,28970
1418689519,18687.9963593,9823,28529
1418689524,18732.9939246,9823,28467
1418689529,18687.9960329,9823,28346
1418689534,18753.9934636,9823,28337
1418689539,18467.4971079,9823,28323
1418689544,18408.9980442,9823,28003
1418689549,18243.4997337,9823,27870
1418689554,18025.4994392,9823,27526
1418689559,18195.9937579,9823,27378
1418689564,18257.99487,9823,27362
1418689569,18307.4938405,9823,27313
1418689574,18095.2514538,9821,27239
1418689579,18883.9895552,9821,29697
1418689584,19202.4930185,9821,29445
1418689589,19816.4873811,9821,29940
1418689594,19960.9903933,9821,29908
1418689599,20146.9881367,9821,29832
1418689604,20308.9883424,9821,30151
1418689609,20180.4876841,9821,30151
1418689614,19951.4874632,9821,29961
1418689619,19839.4889537,9821,29873
1418689624,19819.9863244,9821,29844
1418689629,19469.4902137,9821,29815
1418689634,19555.4955317,9821,29743
1418689639,19688.9951822,9821,29704
1418689644,19494.5008574,9821,29539
1418689649,19598.0016435,9821,29489
1418689654,19607.9973136,9821,29589
1418689659,19305.4971604,9821,29539
1418689664,19407.4994083,9821,29496
1418689669,19378.9945489,9821,29496
1418689674,18903.9996763,9821,29376
1418689679,18810.5044313,9821,29142
1418689684,18686.5100623,9821,29104
1418689689,18360.5191753,9821,29085
1418689694,18470.516248,9821,28689
1418689699,18545.510419,9821,28411
1418689704,18269.5116565,9821,28252
1418689709,18376.5090105,9821,28167
1418689714,18455.0060332,9821,28123
1418689719,18160.0048656,9821,28123
1418689724,18194.0033234,9821,27969
1418689729,17759.5075965,9821,27735
1418689734,17612.5041864,9821,27667
1418689739,17077.5064539,9821,27611
1418689744,16737.5048469,9821,27251
1418689750,16730.0055661,9821,27176
1418689755,16850.500673,9821,27140
1418689760,16943.4958217,9821,26916
1418689765,17109.997491,9821,26670
1418689770,17288.0014279,9819,26664
1418689775,17777.9989221,9819,26488
1418689780,18250.0102366,9819,28331
1418689785,18684.9990104,9819,28527
1418689790,18756.4957678,9819,28527
1418689795,18856.9939768,9819,28051
1418689800,18473.4994248,9819,27892
1418689805,18389.5008631,9819,27890
1418689810,18614.9984398,9819,27890
1418689815,18451.5003094,9819,27882
1418689820,18529.4966501,9819,27688
1418689825,18536.9978052,9819,27683
1418689830,18311.0007361,9819,27640
1418689835,18377.5009781,9819,27585
1418689840,18537.4983426,9819,27584
1418689845,18431.9989549,9820,27584
1418689850,18490.4972387,9820,27357
1418689855,18323.4944909,9820,27357
1418689860,18119.997673,9820,27187
1418689865,18204.4952548,9820,26888
1418689870,18091.9982582,9820,26506
1418689875,18090.998865,9820,26460
1418689880,18239.4973788,9820,26561
1418689885,18092.4953749,9820,26495
1418689890,17897.5005046,9820,26495
1418689895,17995.0006205,9820,26574
1418689900,17701.9995819,9819,29887
1418689905,17445.5015294,9820,29887
1418689910,17081.5028932,9820,29625
1418689915,17003.5031174,9820,29546
1418689920,16986.0000258,9820,26939
1418689925,16690.0013676,9820,27224
1418689930,16751.9983344,9817,26767
1418689935,16774.9998987,9818,26608
1418689940,16986.4993449,9818,26524
1418689945,16987.9925186,9818,26922
1418689950,16818.4966968,9818,26922
1418689955,16732.4933447,9818,26908
1418689960,16484.4928578,9818,26877
1418689965,16447.9973337,9818,26877
1418689970,16242.4946055,9818,26800
1418689975,16331.494022,9818,26601
1418689980,16309.9923624,9818,26556
1418689985,16446.4993577,9818,26495
1418689990,16067.497644,9818,26318
1418689995,15836.499738,9818,26211
1418690000,15479.9982538,9818,26055
1418690005,15359.0029761,9818,25916
1418690010,14917.0038604,9818,25368
1418690015,14843.0003696,9818,25274
1418690020,14700.9999527,9818,24941
1418690025,14934.4987295,9818,24320
1418690030,14991.9987762,9818,24280
1418690035,15449.4997164,9818,23996
1418690040,15483.9961247,9818,24320
