timestamp,mean,p99_min,p99_max
1419488873,1143.0,6439,6439
1419488878,950.0,7078,7078
1419488883,814.0,6656,6656
1419488888,805.0,6439,6439
1419488893,1000.0,6643,6643
1419488898,837.0,6641,6641
1419488903,837.0,6641,6641
1419488908,876.0,6438,6438
1419488913,941.0,6625,6625
1419488918,728.0,6603,6603
1419488923,728.0,6603,6603
1419488928,824.0,6438,6438
1419488933,743.0,6585,6585
1419488938,637.0,6575,6575
1419488943,637.0,6437,6437
1419488948,771.0,6572,6572
1419488953,743.0,6582,6582
1419488958,1018.0,6582,6582
1419488963,936.0,6437,6437
1419488968,821.0,6584,6584
1419488973,1111.0,6581,6581
1419488978,1111.0,6581,6581
1419488983,964.0,6436,6436
1419488988,968.0,6570,6570
1419488993,945.0,6593,6593
1419488998,945.0,6435,6435
1419489003,1210.0,8743,8743
1419489008,1210.0,6435,6435
1419489013,1198.0,8903,8903
1419489018,1198.0,6435,6435
1419489023,2121.0,9913,9913
1419489028,2513.0,9913,9913
1419489033,2513.0,9913,9913
1419489038,2070.0,6434,6434
1419489043,2038.0,9905,9905
1419489048,1677.0,9903,9903
1419489053,1677.0,9903,9903
1419489058,1370.0,6433,6433
1419489063,1253.0,9902,9902
1419489068,1312.0,9899,9899
1419489073,1312.0,6433,6433
1419489078,1068.0,9856,9856
1419489083,970.0,9831,9831
1419489088,970.0,9831,9831
1419489093,794.0,6432,6432
1419489098,981.0,9774,9774
1419489103,1348.0,9705,9705
1419489108,1348.0,9705,9705
1419489113,1136.0,6432,6432
1419489118,941.0,6857,6857
1419489123,1502.0,6808,6808
1419489128,1502.0,6431,6431
1419489133,1210.0,6630,6630
1419489138,1361.0,6628,6628
1419489144,1291.0,6628,6628
1419489149,1085.0,6431,6431
1419489154,1027.0,6625,6625
1419489159,985.0,6624,6624
1419489164,985.0,6624,6624
1419489169,914.0,6430,6430
1419489174,740.0,6618,6618
1419489179,720.0,6618,6618
1419489184,642.0,6429,6429
1419489189,771.0,6610,6610
1419489194,765.0,6566,6566
1419489199,765.0,6566,6566
1419489204,1118.0,6429,6429
1419489209,1280.0,6586,6586
1419489214,1153.0,6586,6586
1419489219,1081.0,6428,6428
1419489224,1098.0,6584,6584
1419489229,1149.0,6583,6583
1419489234,1149.0,6583,6583
1419489239,1036.0,6428,6428
1419489244,949.0,6575,6575
1419489249,907.0,6575,6575
1419489254,807.0,6427,6427
1419489259,972.0,6569,6569
1419489264,1142.0,6566,6566
1419489269,1142.0,6566,6566
1419489274,958.0,6427,6427
1419489279,855.0,6561,6561
1419489284,1732.0,6640,6640
1419489289,1732.0,6640,6640
1419489294,1477.0,6426,6426
1419489299,1353.0,6637,6637
1419489304,1126.0,6635,6635
1419489309,1126.0,6635,6635
1419489314,1454.0,6425,6425
1419489319,1307.0,6631,6631
1419489324,1206.0,6629,6629
1419489329,1206.0,6629,6629
1419489334,1068.0,6425,6425
1419489339,1134.0,6622,6622
1419489344,1137.0,6618,6618
1419489349,1137.0,6618,6618
1419489354,1210.0,6424,6424
1419489359,1253.0,6616,6616
1419489364,1253.0,6616,6616
1419489369,1009.0,6424,6424
1419489374,928.0,6604,6604
1419489379,1548.0,6730,6730
1419489384,1548.0,6730,6730
1419489389,1727.0,6423,6423
1419489394,1481.0,6728,6728
1419489399,1288.0,6714,6714
1419489404,1288.0,6714,6714
1419489409,1292.0,6422,6422
1419489414,1162.0,6691,6691
1419489419,1295.0,6673,6673
1419489424,1295.0,6673,6673
1419489429,1135.0,6422,6422
1419489434,1480.0,6669,6669
1419489439,1230.0,6667,6667
1419489444,1230.0,6667,6667
1419489449,1257.0,6421,6421
1419489454,1621.0,6661,6661
1419489459,1725.0,6652,6652
1419489464,1725.0,6652,6652
1419489469,1425.0,6420,6420
1419489474,1317.0,6577,6577
1419489479,1317.0,6577,6577
1419489484,1315.0,6420,6420
1419489489,1268.0,6569,6569
1419489494,1189.0,6569,6569
1419489499,1189.0,6569,6569
1419489504,1851.0,6419,6419
1419489509,2253.0,6658,6658
1419489514,1873.0,6657,6657
1419489519,1873.0,6657,6657
1419489524,1600.0,6419,6419
1419489529,1965.0,6654,6654
1419489534,1965.0,6654,6654
1419489539,2967.0,6418,6418
1419489544,5173.0,13960,13960
1419489549,8017.0,20361,20361
1419489554,8017.0,20361,20361
1419489559,11169.0,6418,6418
1419489564,13557.0,26608,26608
1419489569,13831.0,26608,26608
1419489574,13831.0,26608,26608
1419489579,12768.0,26606,26606
1419489584,10861.0,6417,6417
1419489589,9179.0,26597,26597
1419489594,9179.0,26597,26597
1419489599,8036.0,6416,6416
1419489604,6695.0,26597,26597
1419489609,5448.0,26589,26589
1419489614,5448.0,26589,26589
1419489619,4516.0,6416,6416
1419489624,3788.0,26575,26575
1419489629,3788.0,26575,26575
1419489634,3412.0,26574,26574
1419489639,3139.0,6415,6415
1419489644,2607.0,26565,26565
1419489649,2607.0,26565,26565
1419489654,2191.0,6414,6414
1419489659,2098.0,26554,26554
1419489664,2017.0,26549,26549
1419489669,1649.0,26539,26539
1419489674,1549.0,6414,6414
1419489679,1321.0,20187,20187
1419489684,1321.0,20187,20187
1419489690,1932.0,19973,19973
1419489695,2468.0,6413,6413
1419489700,2420.0,19829,19829
1419489705,2420.0,19829,19829
1419489710,1927.0,6413,6413
1419489715,1559.0,6754,6754
1419489720,1534.0,6725,6725
1419489725,1499.0,6725,6725
1419489730,1260.0,6412,6412
1419489735,1389.0,6719,6719
1419489740,1389.0,6719,6719
1419489745,1278.0,6412,6412
1419489750,1067.0,6715,6715
1419489755,887.0,6708,6708
1419489760,887.0,6708,6708
1419489765,803.0,6411,6411
1419489770,620.0,6689,6689
1419489775,620.0,6689,6689
1419489780,724.0,6683,6683
1419489785,627.0,6410,6410
1419489790,1222.0,6658,6658
1419489795,1222.0,6658,6658
1419489800,1177.0,6638,6638
1419489805,1034.0,6410,6410
1419489810,782.0,6571,6571
1419489815,782.0,6571,6571
1419489820,901.0,6409,6409
1419489825,968.0,6620,6620
1419489830,1077.0,6617,6617
1419489835,963.0,6617,6617
1419489840,954.0,6409,6409
1419489845,1215.0,6611,6611
1419489850,1215.0,6611,6611
1419489855,1382.0,6593,6593
1419489860,1283.0,6408,6408
1419489865,1283.0,6588,6588
1419489870,1283.0,6588,6588
1419489875,1171.0,6407,6407
1419489880,1103.0,6587,6587
1419489885,1150.0,6587,6587
1419489890,961.0,6586,6586
1419489895,1201.0,6407,6407
1419489900,1405.0,6637,6637
1419489905,1405.0,6637,6637
1419489910,1363.0,6637,6637
1419489915,1750.0,6406,6406
1419489920,1494.0,6667,6667
1419489925,1494.0,6667,6667
1419489930,2177.0,6666,6666
1419489935,2189.0,6406,6406
1419489940,2227.0,6663,6663
1419489945,2227.0,6663,6663
1419489950,2126.0,6662,6662
1419489955,1889.0,6405,6405
1419489960,1715.0,6660,6660
1419489965,1715.0,6660,6660
1419489970,2262.0,6659,6659
1419489975,3042.0,6404,6404
1419489980,3359.0,6746,6746
1419489985,3359.0,6746,6746
1419489990,3539.0,6742,6742
1419489995,3590.0,6404,6404
1419490000,3296.0,6738,6738
1419490005,3296.0,6738,6738
1419490010,3405.0,6736,6736
1419490015,2995.0,6403,6403
1419490020,2601.0,6736,6736
1419490025,2601.0,6736,6736
1419490030,2663.0,6735,6735
1419490035,2379.0,6402,6402
1419490040,2052.0,6720,6720
1419490045,2052.0,6720,6720
1419490050,2598.0,6712,6712
1419490055,2425.0,6402,6402
1419490060,2264.0,6688,6688
1419490065,2200.0,6686,6686
1419490070,1910.0,6678,6678
1419490075,1771.0,6401,6401
1419490080,1568.0,6650,6650
1419490085,1568.0,6650,6650
1419490090,1380.0,6636,6636
1419490095,2225.0,6401,6401
1419490100,2170.0,6771,6771
1419490105,2170.0,6771,6771
1419490110,1903.0,6770,6770
1419490115,1684.0,6400,6400
1419490120,1359.0,6765,6765
1419490125,1359.0,6765,6765
1419490130,1190.0,6399,6399
1419490135,989.0,6762,6762
1419490140,913.0,6761,6761
1419490145,875.0,6761,6761
1419490150,846.0,6399,6399
1419490155,746.0,6749,6749
1419490160,746.0,6749,6749
1419490165,823.0,6741,6741
1419490170,816.0,6398,6398
1419490175,1111.0,6680,6680
1419490180,1111.0,6680,6680
1419490185,1242.0,6633,6633
1419490190,1824.0,6398,6398
1419490195,1735.0,6672,6672
1419490200,1735.0,6672,6672
1419490205,2141.0,6669,6669
1419490210,1795.0,6397,6397
1419490215,1738.0,6667,6667
1419490220,1738.0,6667,6667
1419490225,1962.0,6667,6667
1419490230,1622.0,6396,6396
1419490235,1826.0,6664,6664
1419490240,1826.0,6664,6664
1419490245,1920.0,6661,6661
1419490250,1670.0,6396,6396
1419490255,1401.0,6655,6655
1419490260,1401.0,6655,6655
1419490265,1311.0,6651,6651
1419490270,1052.0,6395,6395
1419490275,1035.0,6635,6635
1419490280,936.0,6590,6590
1419490285,928.0,6395,6395
1419490290,918.0,6569,6569
1419490296,918.0,6569,6569
1419490301,900.0,6566,6566
1419490306,1020.0,6394,6394
1419490311,929.0,6588,6588
1419490316,929.0,6588,6588
1419490321,1520.0,6650,6650
1419490326,1406.0,6393,6393
1419490331,1499.0,6649,6649
1419490336,1499.0,6649,6649
1419490341,1814.0,6649,6649
1419490346,1474.0,6393,6393
1419490351,1491.0,6647,6647
1419490356,1491.0,6647,6647
1419490361,1331.0,6647,6647
1419490366,1276.0,6392,6392
1419490371,1166.0,6646,6646
1419490376,1166.0,6646,6646
1419490381,1109.0,6643,6643
1419490386,1177.0,6391,6391
1419490391,1124.0,6635,6635
1419490396,1124.0,6635,6635
1419490401,1134.0,6632,6632
1419490406,1311.0,6391,6391
1419490411,1405.0,6605,6605
1419490416,1405.0,6605,6605
1419490421,1211.0,6591,6591
1419490426,1003.0,6390,6390
1419490431,1602.0,6595,6595
1419490436,1602.0,6595,6595
1419490441,1933.0,6590,6590
1419490446,1780.0,6390,6390
1419490451,1584.0,6588,6588
1419490456,1584.0,6588,6588
1419490461,1335.0,6585,6585
1419490466,1117.0,6389,6389
1419490471,1117.0,6584,6584
1419490476,935.0,6582,6582
1419490481,947.0,6388,6388
1419490486,1041.0,6569,6569
1419490491,1041.0,6569,6569
1419490496,1250.0,6597,6597
1419490501,1141.0,6388,6388
1419490506,1298.0,6598,6598
1419490511,1298.0,6598,6598
1419490516,1095.0,6597,6597
1419490521,1164.0,6387,6387
1419490526,994.0,6595,6595
1419490531,994.0,6595,6595
1419490536,810.0,6594,6594
1419490541,979.0,6387,6387
1419490546,1027.0,6594,6594
1419490551,951.0,6594,6594
1419490556,1253.0,6594,6594
1419490561,1184.0,6386,6386
1419490566,1184.0,6594,6594
1419490571,1150.0,6594,6594
1419490576,988.0,6386,6386
1419490581,813.0,6589,6589
1419490586,813.0,6589,6589
1419490591,672.0,6581,6581
1419490596,589.0,6385,6385
1419490601,1708.0,6578,6578
1419490606,1708.0,6578,6578
1419490611,3189.0,12932,12932
1419490616,3298.0,12932,12932
1419490621,3254.0,6384,6384
1419490626,3254.0,12930,12930
1419490631,2989.0,12930,12930
1419490636,2547.0,6384,6384
1419490641,2215.0,12924,12924
1419490646,2215.0,12924,12924
1419490651,2052.0,12922,12922
1419490656,1781.0,6383,6383
1419490661,1827.0,12911,12911
1419490666,1827.0,12911,12911
1419490671,1510.0,12909,12909
1419490676,1609.0,6382,6382
1419490681,1619.0,12908,12908
1419490686,1304.0,6602,6602
1419490691,1360.0,6599,6599
1419490696,2125.0,6382,6382
1419490701,2344.0,6584,6584
1419490706,2344.0,6584,6584
1419490711,2167.0,6574,6574
1419490716,1783.0,6381,6381
1419490721,1616.0,6568,6568
1419490726,1461.0,6568,6568
1419490731,2350.0,6567,6567
1419490736,2748.0,6380,6380
1419490741,2524.0,6584,6584
1419490746,2524.0,6584,6584
1419490751,2391.0,6583,6583
1419490756,2783.0,6380,6380
1419490761,2309.0,6582,6582
1419490766,2309.0,6582,6582
1419490771,2127.0,6581,6581
1419490776,1897.0,6379,6379
1419490781,1645.0,6577,6577
1419490786,1645.0,6577,6577
1419490791,1481.0,6577,6577
1419490796,2158.0,6379,6379
1419490801,1889.0,6572,6572
1419490806,1889.0,6572,6572
1419490811,1594.0,6572,6572
1419490816,1397.0,6378,6378
1419490821,1347.0,6553,6553
1419490826,1164.0,6549,6549
1419490831,1024.0,6534,6534
1419490836,1684.0,6377,6377
1419490841,1720.0,6525,6525
1419490846,1624.0,6523,6523
1419490851,1748.0,6511,6511
1419490856,1421.0,6377,6377
1419490861,1514.0,6507,6507
1419490866,1329.0,6503,6503
1419490871,1124.0,6491,6491
1419490876,1532.0,6376,6376
1419490882,1606.0,6505,6505
1419490887,1453.0,6505,6505
1419490892,1236.0,6505,6505
1419490897,1082.0,6375,6375
1419490902,1082.0,6505,6505
1419490907,1696.0,6503,6503
1419490912,1621.0,6502,6502
1419490917,1439.0,6375,6375
1419490922,1764.0,6501,6501
1419490927,1705.0,6501,6501
1419490932,1468.0,6500,6500
1419490937,2114.0,6374,6374
1419490942,2008.0,6540,6540
1419490947,2008.0,6540,6540
1419490952,1689.0,6540,6540
1419490957,1534.0,6374,6374
1419490962,1529.0,6540,6540
1419490967,1330.0,6538,6538
1419490972,1208.0,6537,6537
1419490977,1559.0,6373,6373
1419490982,1788.0,6540,6540
1419490987,1753.0,6540,6540
1419490992,2054.0,6538,6538
1419490997,2108.0,6372,6372
1419491002,2042.0,6585,6585
1419491007,2042.0,6585,6585
1419491012,1710.0,6582,6582
1419491017,1431.0,6372,6372
1419491022,1374.0,6582,6582
1419491027,1170.0,6575,6575
1419491032,1082.0,6575,6575
1419491037,1057.0,6371,6371
1419491042,1080.0,6575,6575
1419491047,912.0,6537,6537
1419491052,1013.0,6528,6528
1419491057,847.0,6370,6370
1419491062,847.0,6521,6521
1419491067,901.0,6581,6581
1419491072,725.0,6580,6580
1419491077,633.0,6370,6370
1419491082,633.0,6580,6580
1419491087,1262.0,6577,6577
1419491092,1314.0,6572,6572
1419491097,1243.0,6369,6369
1419491102,1243.0,6571,6571
1419491107,1528.0,6673,6673
1419491112,1327.0,6670,6670
1419491117,1115.0,6369,6369
1419491122,1115.0,6670,6670
1419491127,907.0,6662,6662
1419491132,769.0,6662,6662
1419491137,614.0,6368,6368
1419491142,614.0,6644,6644
1419491147,761.0,6642,6642
1419491152,865.0,6635,6635
1419491157,1188.0,6367,6367
1419491162,1188.0,6628,6628
1419491167,1520.0,6596,6596
1419491172,1317.0,6565,6565
1419491177,1255.0,6561,6561
1419491182,1182.0,6556,6556
1419491187,1452.0,6545,6545
1419491192,1740.0,6537,6537
1419491197,1582.0,6534,6534
1419491202,1563.0,6534,6534
1419491207,1360.0,6528,6528
1419491212,2058.0,6585,6585
1419491217,1852.0,6365,6365
1419491222,1852.0,6580,6580
1419491227,2677.0,6676,6676
1419491232,4429.0,13130,13130
1419491237,5813.0,6365,6365
1419491242,5813.0,13168,13168
1419491247,5152.0,13166,13166
1419491252,4315.0,13166,13166
1419491257,4584.0,6364,6364
1419491262,4584.0,13166,13166
1419491267,4438.0,13164,13164
1419491272,3670.0,13158,13158
1419491277,3781.0,6364,6364
1419491282,3781.0,13157,13157
1419491287,3183.0,13154,13154
1419491292,3359.0,13146,13146
1419491297,2849.0,13144,13144
1419491302,2901.0,6363,6363
1419491307,3469.0,13138,13138
1419491312,3133.0,13137,13137
1419491317,2631.0,6362,6362
1419491322,2193.0,13133,13133
1419491327,1920.0,13129,13129
1419491332,2773.0,13113,13113
1419491337,2773.0,6362,6362
1419491342,2892.0,13101,13101
1419491347,3108.0,13096,13096
1419491352,2718.0,13080,13080
1419491357,2519.0,13052,13052
1419491362,2515.0,6361,6361
1419491367,2979.0,13049,13049
1419491372,2896.0,13041,13041
1419491377,2657.0,13036,13036
1419491382,2657.0,6360,6360
1419491387,2308.0,13024,13024
1419491392,2190.0,6724,6724
1419491397,2109.0,6704,6704
1419491402,1966.0,6360,6360
1419491407,1612.0,6703,6703
1419491412,1374.0,6695,6695
1419491417,1374.0,6359,6359
1419491422,1639.0,6684,6684
1419491427,1397.0,6670,6670
1419491432,2029.0,6586,6586
1419491437,2029.0,6358,6358
1419491442,2248.0,6573,6573
1419491447,2241.0,6572,6572
1419491452,2129.0,6571,6571
1419491457,2129.0,6358,6358
1419491462,1771.0,6563,6563
1419491467,1627.0,6562,6562
1419491472,1678.0,6559,6559
1419491478,1678.0,6357,6357
1419491483,1398.0,6556,6556
1419491488,1464.0,6553,6553
1419491493,1321.0,6552,6552
1419491498,1295.0,6357,6357
1419491503,1069.0,6547,6547
1419491508,1260.0,6553,6553
1419491513,2061.0,6581,6581
1419491518,2061.0,6356,6356
1419491523,2009.0,6580,6580
1419491528,1782.0,6576,6576
1419491533,1842.0,6576,6576
1419491538,1624.0,6355,6355
1419491543,1470.0,6576,6576
1419491548,1368.0,6576,6576
1419491553,1368.0,6576,6576
1419491558,1095.0,6355,6355
1419491563,1099.0,6569,6569
1419491568,1078.0,6567,6567
1419491573,1078.0,6567,6567
1419491578,913.0,6354,6354
1419491583,951.0,6559,6559
1419491588,1184.0,6555,6555
1419491593,1184.0,6354,6354
1419491598,1688.0,6550,6550
1419491603,1555.0,6547,6547
1419491608,1856.0,6545,6545
1419491613,1856.0,6545,6545
1419491618,1811.0,6353,6353
1419491623,1897.0,6544,6544
1419491628,1609.0,6543,6543
1419491633,1609.0,6543,6543
1419491638,1455.0,6352,6352
1419491643,1326.0,6541,6541
1419491648,1328.0,6539,6539
1419491653,1328.0,6539,6539
1419491658,1313.0,6352,6352
1419491663,1287.0,6536,6536
1419491668,1534.0,6535,6535
1419491673,1534.0,6535,6535
1419491678,1303.0,6351,6351
1419491683,1226.0,6520,6520
1419491688,1479.0,6515,6515
1419491693,1479.0,6351,6351
1419491698,1462.0,6509,6509
1419491703,1190.0,6507,6507
1419491708,1451.0,6496,6496
1419491713,1451.0,6350,6350
1419491718,1182.0,6479,6479
1419491723,946.0,6466,6466
1419491728,1774.0,6671,6671
1419491733,1774.0,6349,6349
1419491738,1637.0,6670,6670
1419491743,1426.0,6667,6667
1419491748,1185.0,6660,6660
1419491753,1185.0,6349,6349
1419491758,923.0,6657,6657
1419491763,816.0,6650,6650
1419491768,816.0,6348,6348
1419491773,691.0,6637,6637
1419491778,680.0,6636,6636
1419491783,580.0,6618,6618
1419491788,580.0,6348,6348
1419491793,530.0,6611,6611
1419491798,580.0,6602,6602
1419491803,547.0,6594,6594
1419491808,547.0,6347,6347
1419491813,623.0,6565,6565
1419491818,517.0,6547,6547
1419491823,470.0,6489,6489
1419491828,470.0,6346,6346
1419491833,788.0,6510,6510
1419491838,769.0,6509,6509
1419491843,725.0,6508,6508
1419491848,725.0,6346,6346
1419491853,556.0,6507,6507
1419491858,473.0,6503,6503
1419491863,360.0,6501,6501
1419491868,360.0,6345,6345
1419491873,668.0,6513,6513
1419491878,616.0,6511,6511
1419491883,565.0,6511,6511
1419491888,565.0,6345,6345
1419491893,943.0,6508,6508
1419491898,1192.0,6503,6503
1419491903,2002.0,6537,6537
1419491908,2002.0,6537,6537
1419491913,2296.0,6344,6344
1419491918,1956.0,6552,6552
1419491923,1622.0,6548,6548
1419491928,1622.0,6548,6548
1419491933,1344.0,6343,6343
1419491938,1264.0,6547,6547
1419491943,1113.0,6546,6546
1419491948,1113.0,6546,6546
1419491953,1708.0,6343,6343
1419491958,1516.0,6560,6560
1419491963,1575.0,6560,6560
1419491968,1575.0,6560,6560
1419491973,1564.0,6342,6342
1419491978,1543.0,6556,6556
1419491983,1294.0,6553,6553
1419491988,1294.0,6553,6553
1419491993,1238.0,6341,6341
1419491998,1227.0,6550,6550
1419492003,1080.0,6546,6546
1419492008,1080.0,6546,6546
1419492013,1178.0,6341,6341
1419492018,1020.0,6542,6542
1419492023,1543.0,6537,6537
1419492028,1543.0,6537,6537
1419492033,1374.0,6340,6340
1419492038,1449.0,6523,6523
1419492043,1234.0,6519,6519
1419492048,1234.0,6519,6519
1419492054,1408.0,6339,6339
1419492059,1168.0,6506,6506
1419492064,995.0,6496,6496
1419492069,995.0,6339,6339
1419492074,1376.0,6532,6532
1419492079,1218.0,6532,6532
1419492084,1213.0,6532,6532
1419492089,1017.0,6338,6338
1419492094,1165.0,6525,6525
1419492099,1097.0,6525,6525
1419492104,1097.0,6525,6525
1419492109,966.0,6338,6338
1419492114,1168.0,6522,6522
1419492119,989.0,6521,6521
1419492124,989.0,6521,6521
1419492129,887.0,6337,6337
1419492134,1273.0,6524,6524
1419492139,1585.0,6564,6564
1419492144,1585.0,6564,6564
1419492149,2057.0,6336,6336
1419492154,1786.0,6611,6611
1419492159,1458.0,6611,6611
1419492164,1458.0,6611,6611
1419492169,1575.0,6336,6336
1419492174,1271.0,6606,6606
1419492179,1157.0,6606,6606
1419492184,1157.0,6606,6606
1419492189,1020.0,6335,6335
1419492194,971.0,6605,6605
1419492199,901.0,6603,6603
1419492204,901.0,6603,6603
1419492209,838.0,6335,6335
1419492214,955.0,6573,6573
1419492219,1226.0,6561,6561
1419492224,1226.0,6561,6561
1419492229,1714.0,6334,6334
1419492234,1480.0,6535,6535
1419492239,1344.0,6532,6532
1419492244,1344.0,6532,6532
1419492249,1253.0,6333,6333
1419492254,1047.0,6525,6525
1419492259,1147.0,6517,6517
1419492264,1147.0,6517,6517
1419492269,1116.0,6333,6333
1419492274,1346.0,6521,6521
1419492279,1782.0,6535,6535
1419492284,1782.0,6535,6535
1419492289,1991.0,6332,6332
1419492294,1923.0,6543,6543
1419492299,1690.0,6542,6542
1419492304,1690.0,6542,6542
1419492309,2028.0,6332,6332
1419492314,1737.0,6537,6537
1419492319,1949.0,6536,6536
1419492324,1949.0,6536,6536
1419492329,2029.0,6331,6331
1419492334,3021.0,6644,6644
1419492339,4198.0,12959,12959
1419492344,4198.0,12959,12959
1419492349,3943.0,6330,6330
1419492354,3577.0,12960,12960
1419492359,3664.0,12959,12959
1419492364,3664.0,12959,12959
1419492369,3281.0,6330,6330
1419492374,3405.0,12956,12956
1419492379,3126.0,12952,12952
1419492384,3126.0,12952,12952
1419492389,2651.0,6329,6329
1419492394,2190.0,12947,12947
1419492399,1763.0,12940,12940
1419492404,1763.0,12940,12940
1419492409,1701.0,6328,6328
1419492414,1489.0,6641,6641
1419492419,1427.0,6635,6635
1419492424,1427.0,6635,6635
1419492429,1179.0,6328,6328
1419492434,1206.0,6615,6615
1419492439,987.0,6610,6610
1419492444,987.0,6610,6610
1419492449,791.0,6327,6327
1419492454,796.0,6576,6576
1419492459,840.0,6565,6565
1419492464,840.0,6565,6565
1419492469,1483.0,6327,6327
1419492474,2000.0,6648,6648
1419492479,2369.0,6648,6648
1419492484,2369.0,6648,6648
1419492489,2573.0,6326,6326
1419492494,2122.0,6648,6648
1419492499,2431.0,6647,6647
1419492504,2431.0,6647,6647
1419492509,2823.0,6325,6325
1419492514,2842.0,6646,6646
1419492519,2535.0,6646,6646
1419492524,2535.0,6646,6646
1419492529,2109.0,6325,6325
1419492534,1818.0,6645,6645
1419492539,1764.0,6640,6640
1419492545,1764.0,6640,6640
1419492550,1919.0,6324,6324
1419492555,2693.0,6620,6620
1419492560,3544.0,6646,6646
1419492565,3544.0,6646,6646
1419492570,3961.0,6324,6324
1419492575,3410.0,13012,13012
1419492580,3105.0,13009,13009
1419492585,3105.0,13009,13009
1419492590,2720.0,13006,13006
1419492595,2599.0,6323,6323
1419492600,2600.0,12949,12949
1419492605,2600.0,12949,12949
1419492610,2170.0,6322,6322
1419492615,1891.0,6644,6644
1419492620,1605.0,6643,6643
1419492625,1605.0,6643,6643
1419492630,2172.0,6322,6322
1419492635,3055.0,6681,6681
1419492640,4838.0,13215,13215
1419492645,4838.0,13215,13215
1419492650,5007.0,13214,13214
1419492655,4009.0,6321,6321
1419492660,4493.0,13211,13211
1419492665,4493.0,13211,13211
1419492670,4424.0,13209,13209
1419492675,3602.0,6320,6320
1419492680,3642.0,13199,13199
1419492685,3642.0,13199,13199
1419492690,3354.0,13197,13197
1419492695,2877.0,6320,6320
1419492700,2484.0,13177,13177
1419492705,2484.0,13177,13177
1419492710,3029.0,6319,6319
1419492715,2474.0,13165,13165
1419492720,2474.0,13165,13165
1419492725,2093.0,13163,13163
1419492730,1677.0,6319,6319
1419492735,1421.0,13064,13064
1419492740,1421.0,13064,13064
1419492745,1174.0,6318,6318
1419492750,1030.0,6640,6640
1419492755,1030.0,6640,6640
1419492760,857.0,6633,6633
1419492765,1039.0,6318,6318
1419492770,937.0,6626,6626
1419492775,1940.0,6625,6625
1419492780,1940.0,6625,6625
1419492785,2766.0,6317,6317
1419492790,2294.0,6614,6614
1419492795,2382.0,6614,6614
1419492800,2082.0,6610,6610
1419492805,2222.0,6316,6316
1419492810,2392.0,6608,6608
1419492815,2322.0,6608,6608
1419492820,1947.0,6606,6606
1419492825,2273.0,6316,6316
1419492830,2417.0,6605,6605
1419492835,2417.0,6605,6605
1419492840,2288.0,6604,6604
1419492845,1907.0,6315,6315
1419492850,2735.0,6737,6737
1419492855,2735.0,6737,6737
1419492860,2937.0,13086,13086
1419492865,2620.0,6315,6315
1419492870,2358.0,13072,13072
1419492875,2358.0,13072,13072
1419492880,2094.0,13069,13069
1419492885,1960.0,6314,6314
1419492890,1565.0,13029,13029
1419492895,1565.0,13029,13029
1419492900,1412.0,13016,13016
1419492905,1275.0,6313,6313
1419492910,1635.0,6727,6727
1419492915,1668.0,6727,6727
1419492920,1960.0,6720,6720
1419492925,1734.0,6313,6313
1419492930,1816.0,6699,6699
1419492935,1816.0,6699,6699
1419492940,1539.0,6680,6680
1419492945,1356.0,6312,6312
1419492950,2144.0,6675,6675
1419492955,2144.0,6675,6675
1419492960,4052.0,13171,13171
1419492965,4536.0,6311,6311
1419492970,5571.0,13170,13170
1419492975,5571.0,13170,13170
1419492980,5583.0,13169,13169
1419492985,5198.0,6311,6311
1419492990,4705.0,13169,13169
1419492995,4705.0,13169,13169
1419493000,4086.0,13166,13166
1419493005,3733.0,6310,6310
1419493010,3663.0,13163,13163
1419493015,3663.0,13163,13163
1419493020,3436.0,13162,13162
1419493025,2898.0,6310,6310
1419493030,2403.0,13154,13154
1419493035,2403.0,13154,13154
1419493040,1912.0,13149,13149
1419493045,1882.0,6309,6309
1419493050,2373.0,13134,13134
1419493055,2373.0,13134,13134
1419493060,2193.0,13118,13118
1419493065,1884.0,6308,6308
1419493070,1800.0,13029,13029
1419493075,1800.0,13029,13029
1419493080,1685.0,13011,13011
1419493085,1670.0,6308,6308
1419493090,1660.0,6708,6708
1419493095,1592.0,6703,6703
1419493100,1315.0,6307,6307
1419493105,1069.0,6621,6621
1419493110,1069.0,6621,6621
1419493115,1162.0,6606,6606
1419493120,903.0,6307,6307
1419493125,872.0,6561,6561
1419493130,872.0,6561,6561
1419493136,870.0,6550,6550
1419493141,739.0,6306,6306
1419493146,673.0,6536,6536
1419493151,673.0,6536,6536
1419493156,656.0,6306,6306
1419493161,621.0,6545,6545
1419493166,655.0,6543,6543
1419493171,575.0,6543,6543
1419493176,1643.0,6542,6542
1419493181,1526.0,6305,6305
1419493186,2448.0,6619,6619
1419493191,2448.0,6619,6619
1419493196,2796.0,12961,12961
1419493201,2547.0,6304,6304
1419493206,2547.0,12961,12961
1419493211,2137.0,6628,6628
1419493216,1831.0,6304,6304
1419493221,1522.0,6626,6626
1419493226,1522.0,6626,6626
1419493231,1390.0,6619,6619
1419493236,1603.0,6303,6303
1419493241,1332.0,6617,6617
1419493246,1332.0,6617,6617
1419493251,1564.0,6617,6617
1419493256,1313.0,6302,6302
1419493261,2390.0,6745,6745
1419493266,2390.0,6745,6745
1419493271,2602.0,6745,6745
1419493276,2142.0,6302,6302
1419493281,1908.0,6743,6743
1419493286,1844.0,6743,6743
1419493291,1507.0,6741,6741
